"study","sub_study","y"
"CDA1-B","CDA1-A-CF4",23.904
"CDA1-B","CDA1-A-CF4",88.96
"CDA1-B","CDA1-A-CF4",518.272
"CDA1-B","CDA1-A-CF4",6.98
"CDA1-B","CDA1-A-CF4",343.2
"CDA1-B","CDA1-A-CF4",17.544
"CDA1-B","CDA1-A-CF4",152.688
"CDA1-B","CDA1-A-CF4",3.488
"CDA1-B","CDA1-A-CF4",5.888
"CDA1-B","CDA1-A-CF4",153.552
"CDA1-B","CDA1-A-CF4",270.62
"CDA1-B","CDA1-A-CF4",468.9
"CDA1-B","CDA1-A-CF4",72.48
"CDA1-B","CDA1-A-CF4",10.95
"CDA1-B","CDA1-A-CF4",191.82
"CDA1-B","CDA1-A-CF4",151.056
"CDA1-B","CDA1-A-CF4",25.16
"CDA1-B","CDA1-A-CF4",6.216
"CDA1-B","CDA1-A-CF4",23.616
"CDA1-B","CDA1-A-CF4",24.032
"CDA1-B","CDA1-A-CF4",2.088
"CDA1-B","CDA1-A-CF4",4.488
"CDA1-B","CDA1-A-CF4",29.22
"CDA1-B","CDA1-A-CF4",6.48
"CDA1-B","CDA1-A-CF4",1.188
"CDA1-B","CDA1-A-CF4",272.646
"CDA1-B","CDA1-A-CF4",212.8
"CDA1-B","CDA1-A-CF4",38.52
"CDA1-B","CDA1-A-CF4",72.64
"CDA1-B","CDA1-A-CF4",45.4
"CDA1-B","CDA1-A-CF4",13.76
"CDA1-B","CDA1-A-CF4",80.991
"CDA1-B","CDA1-A-CF4",11.784
"CDA1-B","CDA1-A-CF4",4.36
"CDA1-B","CDA1-A-CF4",2888.127
"CDA1-B","CDA1-A-CF4",1299.66
"CDA1-B","CDA1-A-CF4",2254.41
"CDA1-B","CDA1-A-CF4",104.85
"CDA1-B","CDA1-A-CF4",59.97
"CDA1-B","CDA1-A-CF4",314.532
"CDA1-B","CDA1-A-CF4",13.632
"CDA1-B","CDA1-A-CF4",19.432
"CDA1-B","CDA1-A-CF4",65.44
"CDA1-B","CDA1-A-CF4",6
"CDA1-B","CDA1-A-CF4",1.908
"CDA1-B","CDA1-A-CF4",1474.802
"CDA1-B","CDA1-A-CF4",110.096
"CDA1-B","CDA1-A-CF4",16.752
"CDA1-B","CDA1-A-CF4",1537.074
"CDA1-B","CDA1-A-CF4",449.372
"CDA1-B","CDA1-A-CF4",41.904
"CDA1-B","CDA1-A-CF4",2279.96
"CDA1-B","CDA1-A-CF4",14.94
"CDA1-B","CDA1-A-CF4",191.976
"CDA1-B","CDA1-A-CF4",23.832
"CDA1-B","CDA1-A-CF4",409.216
"CDA1-C","CDA1-A-CF4",72.588
"CDA1-C","CDA1-A-CF4",61.568
"CDA1-C","CDA1-A-CF4",20.96
"CDA1-C","CDA1-A-CF4",44.75
"CDA1-C","CDA1-A-CF4",11.96
"CDA1-C","CDA1-A-CF4",3.912
"CDA1-C","CDA1-A-CF4",327.996
"CDA1-C","CDA1-A-CF4",49.408
"CDA1-C","CDA1-A-CF4",53.25
"CDA1-C","CDA1-A-CF4",3.76
"CDA1-C","CDA1-A-CF4",767.214
"CDA1-C","CDA1-A-CF4",163.96
"CDA1-C","CDA1-A-CF4",161.28
"CDA1-C","CDA1-A-CF4",192.8
"CDA1-C","CDA1-A-CF4",27.696
"CDA1-C","CDA1-A-CF4",73.164
"CDA1-C","CDA1-A-CF4",32.064
"CDA1-C","CDA1-A-CF4",205.666
"CDA1-C","CDA1-A-CF4",115.44
"CDA1-C","CDA1-A-CF4",274.8
"CDA1-C","CDA1-A-CF4",195.64
"CDA1-C","CDA1-A-CF4",257.98
"CDA1-C","CDA1-A-CF4",119.04
"CDA1-C","CDA1-A-CF4",20.07
"CDA1-C","CDA1-A-CF4",11.76
"CDA1-C","CDA1-A-CF4",11.76
"CDA1-C","CDA1-A-CF4",40.736
"CDA1-C","CDA1-A-CF4",201.584
"CDA1-C","CDA1-A-CF4",340.704
"CDA1-C","CDA1-A-CF4",354.9
"CDA1-C","CDA1-A-CF4",1198.33
"CDA1-C","CDA1-A-CF4",87.92
"CDA1-C","CDA1-A-CF4",51.968
"CDA1-C","CDA1-A-CF4",51.336
"CDA1-C","CDA1-A-CF4",332.704
"CDA1-C","CDA1-A-CF4",42.408
"CDA1-C","CDA1-A-CF4",81.54
"CDA1-C","CDA1-A-CF4",167.28
"CDA1-C","CDA1-A-CF4",772.68
"CDA1-C","CDA1-A-CF4",323.976
"CDA1-C","CDA1-A-CF4",11.808
"CDA1-C","CDA1-A-CF4",26.16
"CDA1-C","CDA1-A-CF4",33.57
"CDA1-C","CDA1-A-CF4",4.992
"CDA1-C","CDA1-A-CF4",20.016
"CDA1-C","CDA1-A-CF4",170.24
"CDA1-C","CDA1-A-CF4",117.456
"CDA1-C","CDA1-A-CF4",22.96
"CDA1-C","CDA1-A-CF4",13.36
"CDA1-C","CDA1-A-CF4",34.248
"CDA1-C","CDA1-A-CF4",3.52
"CDA1-C","CDA1-A-CF4",26.7
"CDA1-C","CDA1-A-CF4",21.2
"CDA1-C","CDA1-A-CF4",838.38
"CDA1-C","CDA1-A-CF4",1690.04
"CDA1-C","CDA1-A-CF4",85.96
"CDA1-C","CDA1-A-CF4",121.96
"CDA1-C","CDA1-A-CF4",23.92
"CDA1-C","CDA1-A-CF4",63.96
"CDA1-C","CDA1-A-CF4",629.95
"CDA1-C","CDA1-A-CF4",113.73
"CDA1-C","CDA1-A-CF4",14.6
"CDA1-C","CDA1-A-CF4",887.84
"CDA1-C","CDA1-A-CF4",403.92
"CDA1-C","CDA1-A-CF4",106.8
"CDA1-C","CDA1-A-CF4",70.95
"CDA1-C","CDA1-A-CF4",34.944
"CDA1-C","CDA1-A-CF4",119.04
"CDA1-C","CDA1-A-CF4",383.84
"CDA1-C","CDA1-A-CF4",799.56
"CDA1-C","CDA1-A-CF4",31.44
"CDA1-C","CDA1-A-CF4",25.92
"CDA1-C","CDA1-A-CF4",6.33
"CDA1-C","CDA1-A-CF4",75.88
"CDA1-C","CDA1-A-CF4",329.988
"CDA1-C","CDA1-A-CF4",71.376
"CDA1-C","CDA1-A-CF4",63.77
"CDA1-C","CDA1-A-CF4",50.97
"CDA1-C","CDA1-A-CF4",96.08
"CDA1-C","CDA1-A-CF4",1439.968
"CDA1-C","CDA1-A-CF4",43.56
"CDA1-C","CDA1-A-CF4",563.92
"CDA1-C","CDA1-A-CF4",235.152
"CDA1-C","CDA1-A-CF4",7.712
"CDA1-C","CDA1-A-CF4",51.016
"CDA1-C","CDA1-A-CF4",25.248
"CDA1-C","CDA1-A-CF4",56.686
"CDA1-C","CDA1-A-CF4",51.168
"CDA1-C","CDA1-A-CF4",2793.528
"CDA1-C","CDA1-A-CF4",1000.02
"CDA1-C","CDA1-A-CF4",65.94
"CDA1-C","CDA1-A-CF4",18.24
"CDA1-C","CDA1-A-CF4",76.12
"CDA1-C","CDA1-A-CF4",7.64
"CDA1-C","CDA1-A-CF4",68.16
"CDA1-C","CDA1-A-CF4",62.24
"CDA1-C","CDA1-A-CF4",29.97
"CDA1-C","CDA1-A-CF4",125.7
"CDA1-C","CDA1-A-CF4",191.98
"CDA1-C","CDA1-A-CF4",20.86
"CDA1-C","CDA1-A-CF4",56.7
"CDA1-C","CDA1-A-CF4",72.704
"CDA1-C","CDA1-A-CF4",12.264
"CDA1-C","CDA1-A-CF4",218.352
"CDA1-C","CDA1-A-CF4",66.294
"CDA1-C","CDA1-A-CF4",291.168
"CDA1-C","CDA1-A-CF4",88.776
"CDA1-C","CDA1-A-CF4",110.376
"CDA1-C","CDA1-A-CF4",55.176
"CDA1-C","CDA1-A-CF4",30.32
"CDA1-C","CDA1-A-CF4",177.568
"CDA1-C","CDA1-A-CF4",19.44
"CDA1-C","CDA1-A-CF4",71.28
"CDA1-C","CDA1-A-CF4",1471.96
"CDA1-C","CDA1-A-CF4",79.96
"CDA1-C","CDA1-A-CF4",57.576
"CDA1-C","CDA1-A-CF4",26.336
"CDA1-C","CDA1-A-CF4",166.5
"CDA1-C","CDA1-A-CF4",360.38
"CDA1-C","CDA1-A-CF4",11.744
"CDA1-C","CDA1-A-CF4",247.44
"CDA1-C","CDA1-A-CF4",18.24
"CDA1-C","CDA1-A-CF4",25.35
"CDA1-C","CDA1-A-CF4",119.04
"CDA1-C","CDA1-B-CF5",22.14
"CDA1-C","CDA1-B-CF5",13.98
"CDA1-C","CDA1-B-CF5",43.41
"CDA1-C","CDA1-B-CF5",6.24
"CDA1-C","CDA1-B-CF5",465.16
"CDA1-C","CDA1-B-CF5",7.98
"CDA1-C","CDA1-B-CF5",2.394
"CDA1-C","CDA1-B-CF5",58.32
"CDA1-C","CDA1-B-CF5",200.97
"CDA1-C","CDA1-B-CF5",21.36
"CDA1-C","CDA1-B-CF5",9.856
"CDA1-C","CDA1-B-CF5",3.444
"CDA1-C","CDA1-B-CF5",384.592
"CDA1-C","CDA1-B-CF5",22.92
"CDA1-C","CDA1-B-CF5",11.36
"CDA1-C","CDA1-B-CF5",14.592
"CDA1-C","CDA1-B-CF5",41.4
"CDA1-C","CDA1-B-CF5",442.372
"CDA1-C","CDA1-B-CF5",34.5
"CDA1-C","CDA1-B-CF5",28.85
"CDA1-C","CDA1-B-CF5",3.488
"CDA1-C","CDA1-B-CF5",143.856
"CDA1-C","CDA1-B-CF5",311.98
"CDA1-C","CDA1-B-CF5",22.45
"CDA1-C","CDA1-B-CF5",39.992
"CDA1-C","CDA1-B-CF5",1159.056
"CDA1-C","CDA1-B-CF5",179.9
"CDA1-C","CDA1-B-CF5",116.312
"CDA1-C","CDA1-B-CF5",12.42
"CDA1-C","CDA1-B-CF5",428.4
"CDA1-C","CDA1-B-CF5",24.75
"CDA1-C","CDA1-B-CF5",87.71
"CDA1-C","CDA1-B-CF5",69.52
"CDA1-C","CDA1-B-CF5",20.784
"CDA1-C","CDA1-B-CF5",12.816
"CDA1-C","CDA1-B-CF5",5.904
"CDA1-C","CDA1-B-CF5",63.824
"CDA1-C","CDA1-B-CF5",141.552
"CDA1-C","CDA1-B-CF5",304.9
"CDA1-C","CDA1-B-CF5",563.24
"CDA1-C","CDA1-B-CF5",661.176
"CDA1-C","CDA1-B-CF5",239.976
"CDA1-C","CDA1-B-CF5",502.488
"CDA1-C","CDA1-B-CF5",196.704
"CDA1-C","CDA1-B-CF5",915.136
"CDA1-C","CDA1-B-CF5",327.76
"CDA1-C","CDA1-B-CF5",701.96
"CDA1-C","CDA1-B-CF5",88.776
"CDA1-C","CDA1-B-CF5",64.14
"CDA1-C","CDA1-B-CF5",33.552
"CDA1-C","CDA1-B-CF5",1737.18
"CDA1-C","CDA1-B-CF5",704.25
"CDA1-C","CDA1-B-CF5",141.76
"CDA1-C","CDA1-B-CF5",36.36
"CDA1-C","CDA1-B-CF5",25.83
"CDA1-C","CDA1-B-CF5",24.588
"CDA1-C","CDA1-B-CF5",13.984
"CDA1-C","CDA1-B-CF5",195.96
"CDA1-C","CDA1-B-CF5",74.352
"CDA1-C","CDA1-B-CF5",6.68
"CDA1-C","CDA1-B-CF5",17.584
"CDA1-C","CDA1-B-CF5",104.784
"CDA1-C","CDA1-B-CF5",47.952
"CDA1-C","CDA1-B-CF5",650.352
"CDA1-C","CDA1-B-CF5",629.184
"CDA1-C","CDA1-B-CF5",15.176
"CDA1-C","CDA1-B-CF5",127.95
"CDA1-C","CDA1-B-CF5",579.51
"CDA1-C","CDA1-B-CF5",14.99
"CDA1-C","CDA1-B-CF5",151.92
"CDA1-C","CDA1-B-CF5",196.62
"CDA1-C","CDA1-B-CF5",144.12
"CDA1-C","CDA1-B-CF5",15.96
"CDA1-C","CDA1-B-CF5",39.96
"CDA1-C","CDA1-B-CF5",34.08
"CDA1-C","CDA1-B-CF5",10.368
"CDA1-C","CDA1-B-CF5",7.752
"CDA1-C","CDA1-B-CF5",15.28
"CDA1-C","CDA1-B-CF5",65.97
"CDA1-C","CDA1-B-CF5",33.4
"CDA1-C","CDA1-B-CF5",210.84
"CDA1-C","CDA1-B-CF5",13.98
"CDA1-C","CDA1-B-CF5",272.94
"CDA1-C","CDA1-B-CF5",19.05
"CDA1-C","CDA1-B-CF5",247.716
"CDA1-C","CDA1-B-CF5",66.58
"CDA1-C","CDA1-B-CF5",43.92
"CDA1-C","CDA1-B-CF5",14.73
"CDA1-C","CDA1-B-CF5",29.7
"CDA1-C","CDA1-B-CF5",49.12
"CDA1-C","CDA1-B-CF5",18.28
"CDA1-C","CDA1-B-CF5",47.04
"CDA1-C","CDA1-B-CF5",339.96
"CDA1-C","CDA1-B-CF5",87.8
"CDA1-C","CDA1-B-CF5",221.382
"CDA1-C","CDA1-B-CF5",5199.96
"CDA1-C","CDA1-B-CF5",156.512
"CDA1-C","CDA1-B-CF5",119.85
"CDA1-C","CDA1-B-CF5",30.44
"CDA1-C","CDA1-B-CF5",69.28
"CDA1-C","CDA1-B-CF5",587.97
"CDA1-C","CDA1-B-CF5",24.55
"CDA1-C","CDA1-B-CF5",12.176
"CDA1-C","CDA1-B-CF5",37.32
"CDA1-C","CDA1-B-CF5",35.06
"CDA1-C","CDA1-B-CF5",108.4
"CDA1-C","CDA1-B-CF5",361.376
"CDA1-C","CDA1-B-CF5",2.412
"CDA1-C","CDA1-B-CF5",8.39
"CDA1-C","CDA1-B-CF5",337.98
"CDA1-C","CDA1-B-CF5",83.92
"CDA1-C","CDA1-B-CF5",19.68
"CDA1-C","CDA1-B-CF5",25.92
"CDA1-C","CDA1-B-CF5",6.48
"CDA1-C","CDA1-B-CF5",86.352
"CDA1-C","CDA1-C-CF6",56.3
"CDA1-C","CDA1-C-CF6",51.016
"CDA1-C","CDA1-C-CF6",150.8
"CDA1-C","CDA1-C-CF6",1039.992
"CDA1-C","CDA1-C-CF6",51.84
"CDA1-C","CDA1-C-CF6",41.22
"CDA1-C","CDA1-C-CF6",240.37
"CDA1-C","CDA1-C-CF6",119.02
"CDA1-C","CDA1-C-CF6",133.12
"CDA1-C","CDA1-C-CF6",38.08
"CDA1-C","CDA1-C-CF6",113.568
"CDA1-C","CDA1-C-CF6",83.92
"CDA1-C","CDA1-C-CF6",6.63
"CDA1-C","CDA1-C-CF6",371.97
"CDA1-C","CDA1-C-CF6",561.584
"CDA1-C","CDA1-C-CF6",99.92
"CDA1-C","CDA1-C-CF6",4.928
"CDA1-C","CDA1-C-CF6",14.76
"CDA1-C","CDA1-C-CF6",99.99
"CDA1-C","CDA1-C-CF6",286.15
"CDA1-C","CDA1-C-CF6",49.792
"CDA1-C","CDA1-C-CF6",299.975
"CDA1-C","CDA1-C-CF6",158.376
"CDA1-C","CDA1-C-CF6",32.784
"CDA1-C","CDA1-C-CF6",47.984
"CDA1-C","CDA1-C-CF6",62.592
"CDA1-C","CDA1-C-CF6",4.276
"CDA1-C","CDA1-C-CF6",10.56
"CDA1-C","CDA1-C-CF6",229.94
"CDA1-C","CDA1-C-CF6",311.15
"CDA1-C","CDA1-C-CF6",12.96
"CDA1-C","CDA1-C-CF6",14.62
"CDA1-C","CDA1-C-CF6",5.76
"CDA1-C","CDA1-C-CF6",21.48
"CDA1-C","CDA1-C-CF6",396.92
"CDA1-C","CDA1-C-CF6",17.15
"CDA1-C","CDA1-C-CF6",23.12
"CDA1-C","CDA1-C-CF6",5.248
"CDA1-C","CDA1-C-CF6",824.95
"CDA1-C","CDA1-C-CF6",24.64
"CDA1-C","CDA1-C-CF6",227.88
"CDA1-C","CDA1-C-CF6",241.96
"CDA1-C","CDA1-C-CF6",3.89
"CDA1-C","CDA1-C-CF6",8.01
"CDA1-C","CDA1-C-CF6",177.48
"CDA1-C","CDA1-C-CF6",569.568
"CDA1-C","CDA1-C-CF6",149.73
"CDA1-C","CDA1-C-CF6",899.43
"CDA1-C","CDA1-C-CF6",46.2
"CDA1-C","CDA1-C-CF6",47.952
"CDA1-C","CDA1-C-CF6",7.992
"CDA1-C","CDA1-C-CF6",76.864
"CDA1-C","CDA1-C-CF6",102.93
"CDA1-C","CDA1-C-CF6",98.16
"CDA1-C","CDA1-C-CF6",11.52
"CDA1-C","CDA1-C-CF6",83.88
"CDA1-C","CDA1-C-CF6",108.576
"CDA1-C","CDA1-C-CF6",5.984
"CDA1-C","CDA1-C-CF6",21.96
"CDA1-C","CDA1-C-CF6",368.97
"CDA1-C","CDA1-C-CF6",12.39
"CDA1-C","CDA1-C-CF6",332.94
"CDA1-C","CDA1-C-CF6",111.93
"CDA1-C","CDA1-C-CF6",454.272
"CDA1-C","CDA1-C-CF6",19.44
"CDA1-C","CDA1-C-CF6",8399.976
"CDA1-C","CDA1-C-CF6",6.294
"CDA1-C","CDA1-C-CF6",10.368
"CDA1-C","CDA1-C-CF6",122.382
"CDA1-C","CDA1-C-CF6",25.984
"CDA1-C","CDA1-C-CF6",945.036
"CDA1-C","CDA1-C-CF6",14.301
"CDA1-C","CDA1-C-CF6",410.352
"CDA1-C","CDA1-C-CF6",23.52
"CDA1-C","CDA1-C-CF6",180.96
"CDA1-C","CDA1-C-CF6",35
"CDA1-C","CDA1-C-CF6",477.15
"CDA1-C","CDA1-C-CF6",302.376
"CDA1-C","CDA1-C-CF6",974.988
"CDA1-C","CDA1-C-CF6",589.41
"CDA1-C","CDA1-C-CF6",34.7
"CDA1-C","CDA1-C-CF6",99.87
"CDA1-C","CDA1-C-CF6",37.94
"CDA1-C","CDA1-C-CF6",24.9
"CDA1-C","CDA1-C-CF6",82.26
"CDA1-C","CDA1-C-CF6",7.104
"CDA1-C","CDA1-C-CF6",103.5
"CDA1-C","CDA1-C-CF6",2.464
"CDA1-C","CDA1-C-CF6",8.72
"CDA1-C","CDA1-C-CF6",10.76
"CDA1-C","CDA1-C-CF6",45.68
"CDA1-C","CDA1-C-CF6",6.7
"CDA1-C","CDA1-C-CF6",158.376
"CDA1-C","CDA1-C-CF6",3.44
"CDA1-C","CDA1-C-CF6",56.56
"CDA1-C","CDA1-C-CF6",36.96
"CDA1-C","CDA1-C-CF6",135.99
"CDA1-C","CDA1-C-CF6",15.96
"CDA1-C","CDA1-C-CF6",3.76
"CDA1-C","CDA1-C-CF6",14.7
"CDA1-C","CDA1-C-CF6",37.2
"CDA1-C","CDA1-C-CF6",89.97
"CDA1-C","CDA1-C-CF6",261.96
"CDA1-C","CDA1-C-CF6",74
"CDA1-C","CDA1-C-CF6",13.28
"CDA1-C","CDA1-C-CF6",84.96
"CDA1-C","CDA1-C-CF6",68.46
"CDA1-C","CDA1-C-CF6",2079.4
"CDA1-C","CDA1-C-CF6",629.95
"CDA1-C","CDA1-C-CF6",72.42
"CDA1-C","CDA1-C-CF6",131.98
"CDA1-C","CDA1-C-CF6",114.52
"CDA1-C","CDA1-C-CF6",100.24
"CDA1-C","CDA1-C-CF6",871.8
"CDA1-C","CDA1-C-CF6",61.96
"CDA1-C","CDA1-C-CF6",4.554
"CDA1-C","CDA1-C-CF6",5.2
"CDA1-C","CDA1-C-CF6",205.992
"CDA1-C","CDA1-C-CF6",15.552
"CDA1-C","CDA1-C-CF6",503.96
"CDA1-C","CDA1-C-CF6",24.472
"CDA1-C","CDA1-C-CF6",241.568
"CDA1-C","CDA1-C-CF6",110.4
"CDA1-C","CDA1-C-CF6",384.768
"CDA1-C","CDA1-C-CF6",78.66
"CDA1-C","CDA1-C-CF6",45.36
"CDA1-C","CDA1-C-CF6",962.08
"CDA1-C","CDA1-C-CF6",12.843
"CDA1-C","CDA1-C-CF6",295.456
"CDA1-C","CDA1-C-CF6",32.4
"CDA1-C","CDA1-C-CF6",103.936
"CDA1-C","CDA1-C-CF6",289.568
"CDA1-C","CDA1-C-CF6",39.72
"CDA1-C","CDA1-C-CF6",244.768
"CDA1-C","CDA1-C-CF6",24
"CDA1-C","CDA1-C-CF6",15.552
"CDA1-C","CDA1-C-CF6",26.176
"CDA1-C","CDA1-C-CF6",20.94
"CDA1-C","CDA1-C-CF6",135.09
"CDA1-C","CDA1-C-CF6",279.86
"CDA1-C","CDA1-C-CF6",90.06
"CDA1-C","CDA1-C-CF6",539.964
"CDA1-C","CDA1-C-CF6",50.232
"CDA1-C","CDA1-C-CF6",19.242
"CDA1-C","CDA1-C-CF6",1247.64
"CDA1-C","CDA1-C-CF6",5.304
"CDA1-C","CDA1-C-CF6",19.136
"CDA1-C","CDA1-C-CF6",332.832
"CDA1-C","CDA1-C-CF6",279.9
"CDA1-C","CDA1-C-CF6",50.352
"CDA1-C","CDA1-C-CF6",34.02
"CDA1-C","CDA1-C-CF6",23.88
"CDA1-C","CDA1-C-CF6",11.52
"CDA1-C","CDA1-C-CF6",286.93
"CDA1-C","CDA1-C-CF6",206.384
"CDA1-C","CDA1-C-CF6",218.352
"CDA1-C","CDA1-C-CF6",529.9
"CDA1-C","CDA1-C-CF6",99.3
"CDA1-C","CDA1-C-CF6",108.96
"CDA1-C","CDA1-C-CF6",2.688
"CDA1-C","CDA1-C-CF6",5443.96
"CDA1-C","CDA1-C-CF6",302.67
"CDA1-C","CDA1-C-CF6",56.07
"CDA1-C","CDA1-C-CF6",10.08
"CDA1-C","CDA1-C-CF6",59.994
"CDA1-C","CDA1-C-CF6",5.715
"CDA1-C","CDA1-C-CF6",9.42
"CDA1-C","CDA1-C-CF6",1999.96
"CDA1-C","CDA1-C-CF6",216.4
"CDA1-C","CDA1-C-CF6",6.936
"CDA1-C","CDA1-C-CF6",4.428
"CDA1-C","CDA1-C-CF6",8.8
"CDA1-C","CDA1-C-CF6",142.8
"CDA1-C","CDA1-C-CF6",399.95
"CDA1-C","CDA1-C-CF6",2152.776
"CDA1-C","CDA1-C-CF6",4007.84
"CDA1-C","CDA1-C-CF6",328.59
"CDA1-C","CDA1-C-CF6",98.352
"CDA1-C","CDA1-C-CF6",158.99
"CDA1-C","CDA1-C-CF6",291.1
"CDA1-C","CDA1-C-CF6",73.68
"CDA1-C","CDA1-C-CF6",139.92
"CDA1-C","CDA1-C-CF6",107.88
"CDA1-C","CDA1-C-CF6",33.29
"CDA1-C","CDA1-C-CF6",58.17
"CDA1-C","CDA1-C-CF6",5.04
"CDA1-C","CDA1-C-CF6",24.784
"CDA1-C","CDA1-C-CF6",634.116
"CDA1-C","CDA1-C-CF6",17.472
"CDA1-C","CDA1-C-CF6",155.88
"CDA1-C","CDA1-C-CF6",327.564
"CDA1-C","CDA1-C-CF6",13.36
"CDA1-C","CDA1-C-CF6",158.9
"CDA1-C","CDA1-C-CF6",319.968
"CDA1-C","CDA1-C-CF6",505.32
"CDA1-C","CDA1-C-CF6",3.808
"CDA1-C","CDA1-C-CF6",8.682
"CDA1-C","CDA1-C-CF6",24.424
"CDA1-C","CDA1-C-CF6",1522.638
"CDA1-C","CDA1-C-CF6",419.9
"CDA1-C","CDA1-C-CF6",3.15
"CDA1-C","CDA1-C-CF6",33.62
"CDA1-C","CDA1-C-CF6",16.14
"CDA1-C","CDA1-C-CF6",194.25
"CDA1-C","CDA1-C-CF6",8.64
"CDA1-C","CDA1-C-CF6",872.32
"CDA1-C","CDA1-C-CF6",243.992
"CDA1-C","CDA1-C-CF6",7.12
"CDA1-C","CDA1-C-CF6",2.688
"CDA1-C","CDA1-C-CF6",317.058
"CDA1-C","CDA1-C-CF6",149.352
"CDA1-C","CDA1-C-CF6",227.976
"CDA1-C","CDA1-C-CF6",11.96
"CDA1-C","CDA1-C-CF6",563.4
"CDA1-C","CDA1-C-CF6",319.92
"CDA1-C","CDA1-C-CF6",1049.44
"CDA1-C","CDA1-C-CF6",170.352
"CDA1-C","CDA1-C-CF6",173.94
"CDA1-C","CDA1-C-CF6",1007.944
"CDA1-C","CDA1-C-CF6",6.68
"CDA1-C","CDA1-C-CF6",8.34
"CDA1-C","CDA1-C-CF6",101.94
"CDA1-C","CDA1-C-CF6",179.97
"CDA1-C","CDA1-C-CF6",101.94
"CDA1-C","CDA1-C-CF6",271.96
"CDA1-C","CDA1-C-CF6",8.8
"CDA1-C","CDA1-C-CF6",19.68
"CDA1-C","CDA1-C-CF6",302.94
"CDA1-C","CDA1-C-CF6",14.94
"CDA1-C","CDA1-C-CF6",231.72
"CDA1-C","CDA1-C-CF6",9.912
"CDA1-C","CDA1-C-CF6",34.65
"CDA1-C","CDA1-C-CF6",19.8
"CDA1-C","CDA1-C-CF6",33.568
"CDA1-C","CDA1-C-CF6",125.93
"CDA1-C","CDA1-C-CF6",11.76
"CDA1-C","CDA1-C-CF6",5.344
"CDA1-C","CDA1-C-CF6",1.365
"CDA1-C","CDA1-C-CF6",62.016
"CDA1-C","CDA1-C-CF6",60.72
"CDA1-C","CDA1-C-CF6",146.82
"CDA1-C","CDA1-C-CF6",239.84
"CDA1-C","CDA1-C-CF6",15.66
"CDA1-C","CDA1-C-CF6",146.352
"CDA1-C","CDA1-C-CF6",5.94
"CDA1-C","CDA1-C-CF6",45.36
"CDA1-C","CDA1-C-CF6",211.168
"CDA1-C","CDA1-C-CF6",484.704
"CDA1-C","CDA1-C-CF6",371.976
"CDA1-C","CDA1-C-CF6",89.82
"CDA1-C","CDA1-C-CF6",19.296
"CDA1-C","CDA1-C-CF6",191.96
"CDA1-C","CDA1-C-CF6",21.3
"CDA1-C","CDA1-C-CF6",469.95
"CDA1-C","CDA1-C-CF6",209.88
"CDA1-C","CDA1-C-CF6",239.666
"CDA1-C","CDA1-C-CF6",22.5
"CDA1-C","CDA1-C-CF6",219.84
"CDA1-C","CDA1-C-CF6",32.4
"CDA1-C","CDA1-C-CF6",209.94
"CDA1-C","CDA1-C-CF6",4164.05
"CDA1-C","CDA1-C-CF6",212.94
"CDA1-C","CDA1-C-CF6",41.88
"CDA1-C","CDA1-C-CF6",58.48
"CDA1-C","CDA1-C-CF6",102.438
"CDA1-C","CDA1-C-CF6",199.304
"CDA1-C","CDA1-C-CF6",6999.96
"CDA1-C","CDA1-C-CF6",12.96
"CDA1-C","CDA1-C-CF6",279.86
"CDA1-C","CDA1-C-CF6",7.38
"CDA1-C","CDA1-C-CF6",698.352
"CDA1-C","CDA1-C-CF6",1747.25
"CDA1-C","CDA1-C-CF6",54.48
"CDA1-C","CDA1-C-CF6",199.99
"CDA1-C","CDA1-C-CF6",68.541
"CDA1-C","CDA1-C-CF6",627.168
"CDA1-C","CDA1-C-CF6",122.12
"CDA1-C","CDA1-C-CF6",6.99
"CDA1-C","CDA1-C-CF6",107.424
"CDA1-C","CDA1-C-CF6",1421.664
"CDA1-C","CDA1-C-CF6",125.88
"CDA1-C","CDA1-C-CF6",79.78
"CDA1-C","CDA1-C-CF6",133.2
"CDA1-C","CDA1-C-CF6",438.368
"CDA1-C","CDA1-C-CF6",139.944
"CDA1-C","CDA1-C-CF6",133.472
"CDA1-C","CDA1-C-CF6",564.195
"CDA1-C","CDA1-C-CF6",87.168
"CDA1-C","CDA1-C-CF6",42.616
"CDA1-C","CDA1-C-CF6",319.984
"CDA1-C","CDA1-C-CF6",45.92
"CDA1-C","CDA1-C-CF6",21.184
"CDA1-C","CDA1-C-CF6",20.736
"CDA1-C","CDA1-C-CF6",213.43
"CDA1-C","CDA1-C-CF6",333.576
"CDA1-C","CDA1-C-CF6",31.992
"CDA1-C","CDA1-C-CF6",51.168
"CDA1-C","CDA1-C-CF6",10.64
"CDA1-C","CDA1-C-CF6",68.704
"CDA1-C","CDA1-C-CF6",386.91
"CDA1-C","CDA1-C-CF6",39.66
"CDA1-C","CDA1-C-CF6",113.92
"CDA1-C","CDA1-C-CF6",447.86
"CDA1-C","CDA1-C-CF6",356.85
"CDA1-C","CDA1-C-CF6",251.58
"CDA1-C","CDA1-C-CF6",219.84
"CDA1-C","CDA1-C-CF6",42.85
"CDA1-C","CDA1-C-CF6",6.16
"CDA1-C","CDA1-C-CF6",17
"CDA1-C","CDA1-C-CF6",87.4
"CDA1-C","CDA1-C-CF6",29.84
"CDA1-C","CDA1-C-CF6",49.568
